Experiment,SRC_id,HRC_id,File,PVS_id,Tester_id,Score,Is_training,Exp_type,Exp_design
9.0,223.0,110.0,walkwayever4_poorplus,9006.0,9015.0,1.0,False,video,hrc_by_quality
9.0,221.0,110.0,thefoot01_poorplus,9004.0,9015.0,2.0,False,video,hrc_by_quality
9.0,314.0,112.0,questioncarf1ver1_goodminus,9113.0,9015.0,4.0,False,video,hrc_by_quality
9.0,303.0,112.0,flamenco9_goodminus,9102.0,9015.0,5.0,False,video,hrc_by_quality
9.0,297.0,110.0,stadpancheer_poorplus,9096.0,9015.0,3.0,False,video,hrc_by_quality
9.0,312.0,110.0,parksquirrel_poorplus,9111.0,9015.0,4.0,False,video,hrc_by_quality
9.0,245.0,111.0,walkwaybver1_original,9040.0,9015.0,5.0,False,video,hrc_by_quality
9.0,296.0,111.0,speedbag_original,9095.0,9015.0,5.0,False,video,hrc_by_quality
9.0,236.0,112.0,flamenco7_goodminus,9026.0,9015.0,4.0,False,video,hrc_by_quality
9.0,294.0,112.0,cropdusters2_goodminus,9093.0,9015.0,5.0,False,video,hrc_by_quality
9.0,240.0,113.0,flamenco13_poorminus,9031.0,9015.0,2.0,False,video,hrc_by_quality
9.0,290.0,112.0,snowfall3a_goodminus,9089.0,9015.0,4.0,False,video,hrc_by_quality
9.0,228.0,113.0,redkayak_poorminus,9045.0,9015.0,2.0,False,video,hrc_by_quality
9.0,244.0,112.0,stream_goodminus,9039.0,9015.0,3.0,False,video,hrc_by_quality
9.0,242.0,110.0,mallfountains_poorplus,9037.0,9015.0,2.0,False,video,hrc_by_quality
9.0,241.0,114.0,duckfeed_goodplus,9033.0,9015.0,5.0,False,video,hrc_by_quality
9.0,233.0,114.0,rosepath_goodplus,9025.0,9015.0,5.0,False,video,hrc_by_quality
9.0,228.0,110.0,redkayak_poorplus,9036.0,9015.0,3.0,False,video,hrc_by_quality
9.0,233.0,111.0,rosepath_original,9021.0,9015.0,5.0,False,video,hrc_by_quality
9.0,310.0,114.0,walkwaybver6_goodplus,9109.0,9015.0,5.0,False,video,hrc_by_quality
9.0,292.0,114.0,cropdusters1_goodplus,9091.0,9015.0,5.0,False,video,hrc_by_quality
9.0,248.0,114.0,questionassaultf3ver3_goodplus,9044.0,9015.0,4.0,False,video,hrc_by_quality
9.0,221.0,113.0,thefoot01_poorminus,9016.0,9015.0,2.0,False,video,hrc_by_quality
9.0,304.0,113.0,mallmusic_poorminus,9103.0,9015.0,3.0,False,video,hrc_by_quality
9.0,221.0,111.0,thefoot01_original,9022.0,9015.0,5.0,False,video,hrc_by_quality
9.0,237.0,111.0,questionassaultf2ver1_original,9027.0,9015.0,5.0,False,video,hrc_by_quality
9.0,293.0,112.0,foxandbird3_goodminus,9092.0,9015.0,4.0,False,video,hrc_by_quality
9.0,309.0,111.0,thecloud_original,9108.0,9015.0,5.0,False,video,hrc_by_quality
9.0,300.0,111.0,questionassaultf2ver5_original,9099.0,9015.0,4.0,False,video,hrc_by_quality
9.0,234.0,113.0,questioncarm1ver1_poorminus,9023.0,9015.0,1.0,False,video,hrc_by_quality
9.0,232.0,112.0,aspen_goodminus,9018.0,9015.0,4.0,False,video,hrc_by_quality
9.0,221.0,112.0,thefoot01_goodminus,9041.0,9015.0,4.0,False,video,hrc_by_quality
9.0,311.0,110.0,walkwayever6_poorplus,9110.0,9015.0,2.0,False,video,hrc_by_quality
9.0,286.0,113.0,flamenco15_poorminus,9085.0,9015.0,2.0,False,video,hrc_by_quality
9.0,298.0,112.0,walkwayever3_goodminus,9097.0,9015.0,4.0,False,video,hrc_by_quality
9.0,233.0,114.0,rosepath_goodplus,9025.0,9015.0,5.0,False,video,hrc_by_quality
9.0,247.0,111.0,snowmnt_original,9043.0,9015.0,5.0,False,video,hrc_by_quality
9.0,288.0,114.0,scarletoakeasy_goodplus,9087.0,9015.0,4.0,False,video,hrc_by_quality
9.0,221.0,111.0,thefoot01_original,9022.0,9015.0,5.0,False,video,hrc_by_quality
9.0,233.0,110.0,rosepath_poorplus,9035.0,9015.0,4.0,False,video,hrc_by_quality
9.0,224.0,111.0,parrot_original,9030.0,9015.0,4.0,False,video,hrc_by_quality
9.0,299.0,113.0,walkwayever9_poorminus,9098.0,9015.0,1.0,False,video,hrc_by_quality
9.0,233.0,110.0,rosepath_poorplus,9035.0,9015.0,3.0,False,video,hrc_by_quality
9.0,308.0,113.0,tulip4e_poorminus,9107.0,9015.0,1.0,False,video,hrc_by_quality
9.0,235.0,111.0,twostreamseasy_original,9024.0,9015.0,5.0,False,video,hrc_by_quality
9.0,302.0,114.0,questionassaultf3ver6_goodplus,9101.0,9015.0,4.0,False,video,hrc_by_quality
9.0,233.0,113.0,rosepath_poorminus,9032.0,9015.0,2.0,False,video,hrc_by_quality
9.0,301.0,110.0,foxandbird4_poorplus,9100.0,9015.0,3.0,False,video,hrc_by_quality
9.0,249.0,112.0,questionassaultm3ver1_goodminus,9046.0,9015.0,4.0,False,video,hrc_by_quality
9.0,306.0,114.0,flamenco6_goodplus,9105.0,9015.0,5.0,False,video,hrc_by_quality
9.0,228.0,114.0,redkayak_goodplus,9034.0,9015.0,5.0,False,video,hrc_by_quality
9.0,233.0,112.0,rosepath_goodminus,9019.0,9015.0,5.0,False,video,hrc_by_quality
9.0,227.0,114.0,flamenco4_goodplus,9012.0,9015.0,4.0,False,video,hrc_by_quality
9.0,230.0,111.0,denver_original,9015.0,9015.0,5.0,False,video,hrc_by_quality
9.0,295.0,110.0,flamenco12_poorplus,9094.0,9015.0,3.0,False,video,hrc_by_quality
9.0,313.0,111.0,purple1a_original,9112.0,9015.0,5.0,False,video,hrc_by_quality
9.0,243.0,113.0,westwindeasy_poorminus,9038.0,9015.0,2.0,False,video,hrc_by_quality
9.0,221.0,113.0,thefoot01_poorminus,9016.0,9015.0,2.0,False,video,hrc_by_quality
9.0,305.0,114.0,foxandbird2_goodplus,9104.0,9015.0,4.0,False,video,hrc_by_quality
9.0,229.0,110.0,bluespruce2a_poorplus,9014.0,9015.0,3.0,False,video,hrc_by_quality
9.0,250.0,111.0,flamenco1_original,9047.0,9015.0,5.0,False,video,hrc_by_quality
9.0,291.0,113.0,questionstorem2ver2_poorminus,9090.0,9015.0,1.0,False,video,hrc_by_quality
9.0,238.0,110.0,flamenco10_poorplus,9028.0,9015.0,3.0,False,video,hrc_by_quality
9.0,228.0,111.0,redkayak_original,9013.0,9015.0,5.0,False,video,hrc_by_quality
9.0,233.0,112.0,rosepath_goodminus,9019.0,9015.0,4.0,False,video,hrc_by_quality
9.0,231.0,113.0,zoocuts_poorminus,9017.0,9015.0,2.0,False,video,hrc_by_quality
9.0,285.0,111.0,walkwaybver3_original,9084.0,9015.0,5.0,False,video,hrc_by_quality
9.0,221.0,112.0,thefoot01_goodminus,9041.0,9015.0,5.0,False,video,hrc_by_quality
9.0,239.0,110.0,questioncarf1ver5_poorplus,9029.0,9015.0,2.0,False,video,hrc_by_quality
9.0,287.0,113.0,controlledburn_poorminus,9086.0,9015.0,3.0,False,video,hrc_by_quality
9.0,228.0,112.0,redkayak_goodminus,9020.0,9015.0,4.0,False,video,hrc_by_quality
9.0,307.0,111.0,flamenco3_original,9106.0,9015.0,5.0,False,video,hrc_by_quality
9.0,233.0,113.0,rosepath_poorminus,9032.0,9015.0,3.0,False,video,hrc_by_quality
9.0,246.0,114.0,tulip1e_goodplus,9042.0,9015.0,5.0,False,video,hrc_by_quality
9.0,233.0,111.0,rosepath_original,9021.0,9015.0,5.0,False,video,hrc_by_quality
9.0,289.0,110.0,questioncarf2ver3_poorplus,9088.0,9015.0,3.0,False,video,hrc_by_quality
9.0,221.0,114.0,thefoot01_goodplus,9011.0,9015.0,5.0,False,video,hrc_by_quality
9.0,254.0,112.0,nightlights1_goodminus,9053.0,9015.0,5.0,False,video,hrc_by_quality
9.0,224.0,112.0,parrot_goodminus,9051.0,9015.0,5.0,False,video,hrc_by_quality
9.0,253.0,112.0,walkwaybver7_goodminus,9052.0,9015.0,4.0,False,video,hrc_by_quality
9.0,251.0,113.0,radiointro1_poorminus,9048.0,9015.0,2.0,False,video,hrc_by_quality
9.0,221.0,110.0,thefoot01_poorplus,9004.0,9015.0,3.0,False,video,hrc_by_quality
9.0,224.0,113.0,parrot_poorminus,9049.0,9015.0,2.0,False,video,hrc_by_quality
9.0,252.0,113.0,walkwayever7_poorminus,9050.0,9015.0,1.0,False,video,hrc_by_quality
9.0,219.0,111.0,newsbottledwater_original,9001.0,9016.0,3.0,True,video,hrc_by_quality
9.0,218.0,110.0,newsdriving1_poorplus,9000.0,9016.0,3.0,True,video,hrc_by_quality
9.0,220.0,112.0,newsdogpark_goodminus,9002.0,9016.0,4.0,True,video,hrc_by_quality
9.0,219.0,113.0,newsbottledwater_poorminus,9003.0,9016.0,2.0,True,video,hrc_by_quality
9.0,226.0,114.0,horses_goodplus,9010.0,9016.0,4.0,False,video,hrc_by_quality
9.0,221.0,114.0,thefoot01_goodplus,9011.0,9016.0,5.0,False,video,hrc_by_quality
9.0,225.0,114.0,walkwaybver4_goodplus,9008.0,9016.0,3.0,False,video,hrc_by_quality
9.0,224.0,114.0,parrot_goodplus,9009.0,9016.0,4.0,False,video,hrc_by_quality
9.0,222.0,110.0,nightlights2_poorplus,9005.0,9016.0,3.0,False,video,hrc_by_quality
9.0,221.0,110.0,thefoot01_poorplus,9004.0,9016.0,3.0,False,video,hrc_by_quality
9.0,224.0,110.0,parrot_poorplus,9007.0,9016.0,2.0,False,video,hrc_by_quality
9.0,223.0,110.0,walkwayever4_poorplus,9006.0,9016.0,2.0,False,video,hrc_by_quality
9.0,221.0,111.0,thefoot01_original,9022.0,9016.0,5.0,False,video,hrc_by_quality
9.0,239.0,110.0,questioncarf1ver5_poorplus,9029.0,9016.0,2.0,False,video,hrc_by_quality
9.0,231.0,113.0,zoocuts_poorminus,9017.0,9016.0,2.0,False,video,hrc_by_quality
9.0,238.0,110.0,flamenco10_poorplus,9028.0,9016.0,4.0,False,video,hrc_by_quality
9.0,229.0,110.0,bluespruce2a_poorplus,9014.0,9016.0,5.0,False,video,hrc_by_quality
9.0,233.0,110.0,rosepath_poorplus,9035.0,9016.0,4.0,False,video,hrc_by_quality
9.0,232.0,112.0,aspen_goodminus,9018.0,9016.0,4.0,False,video,hrc_by_quality
9.0,234.0,113.0,questioncarm1ver1_poorminus,9023.0,9016.0,1.0,False,video,hrc_by_quality
9.0,235.0,111.0,twostreamseasy_original,9024.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,112.0,thefoot01_goodminus,9041.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,113.0,rosepath_poorminus,9032.0,9016.0,3.0,False,video,hrc_by_quality
9.0,228.0,114.0,redkayak_goodplus,9034.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,113.0,thefoot01_poorminus,9016.0,9016.0,2.0,False,video,hrc_by_quality
9.0,224.0,111.0,parrot_original,9030.0,9016.0,5.0,False,video,hrc_by_quality
9.0,233.0,110.0,rosepath_poorplus,9035.0,9016.0,4.0,False,video,hrc_by_quality
9.0,245.0,111.0,walkwaybver1_original,9040.0,9016.0,5.0,False,video,hrc_by_quality
9.0,249.0,112.0,questionassaultm3ver1_goodminus,9046.0,9016.0,5.0,False,video,hrc_by_quality
9.0,236.0,112.0,flamenco7_goodminus,9026.0,9016.0,5.0,False,video,hrc_by_quality
9.0,228.0,110.0,redkayak_poorplus,9036.0,9016.0,3.0,False,video,hrc_by_quality
9.0,240.0,113.0,flamenco13_poorminus,9031.0,9016.0,2.0,False,video,hrc_by_quality
9.0,230.0,111.0,denver_original,9015.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,111.0,rosepath_original,9021.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,113.0,thefoot01_poorminus,9016.0,9016.0,2.0,False,video,hrc_by_quality
9.0,246.0,114.0,tulip1e_goodplus,9042.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,111.0,thefoot01_original,9022.0,9016.0,5.0,False,video,hrc_by_quality
9.0,241.0,114.0,duckfeed_goodplus,9033.0,9016.0,5.0,False,video,hrc_by_quality
9.0,233.0,113.0,rosepath_poorminus,9032.0,9016.0,4.0,False,video,hrc_by_quality
9.0,228.0,111.0,redkayak_original,9013.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,114.0,rosepath_goodplus,9025.0,9016.0,5.0,False,video,hrc_by_quality
9.0,227.0,114.0,flamenco4_goodplus,9012.0,9016.0,5.0,False,video,hrc_by_quality
9.0,248.0,114.0,questionassaultf3ver3_goodplus,9044.0,9016.0,4.0,False,video,hrc_by_quality
9.0,243.0,113.0,westwindeasy_poorminus,9038.0,9016.0,3.0,False,video,hrc_by_quality
9.0,237.0,111.0,questionassaultf2ver1_original,9027.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,112.0,thefoot01_goodminus,9041.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,112.0,rosepath_goodminus,9019.0,9016.0,4.0,False,video,hrc_by_quality
9.0,247.0,111.0,snowmnt_original,9043.0,9016.0,5.0,False,video,hrc_by_quality
9.0,233.0,112.0,rosepath_goodminus,9019.0,9016.0,4.0,False,video,hrc_by_quality
9.0,228.0,112.0,redkayak_goodminus,9020.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,111.0,rosepath_original,9021.0,9016.0,5.0,False,video,hrc_by_quality
9.0,242.0,110.0,mallfountains_poorplus,9037.0,9016.0,2.0,False,video,hrc_by_quality
9.0,228.0,113.0,redkayak_poorminus,9045.0,9016.0,2.0,False,video,hrc_by_quality
9.0,250.0,111.0,flamenco1_original,9047.0,9016.0,5.0,False,video,hrc_by_quality
9.0,244.0,112.0,stream_goodminus,9039.0,9016.0,3.0,False,video,hrc_by_quality
9.0,233.0,114.0,rosepath_goodplus,9025.0,9016.0,5.0,False,video,hrc_by_quality
9.0,224.0,112.0,parrot_goodminus,9051.0,9016.0,4.0,False,video,hrc_by_quality
9.0,253.0,112.0,walkwaybver7_goodminus,9052.0,9016.0,3.0,False,video,hrc_by_quality
9.0,254.0,112.0,nightlights1_goodminus,9053.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,114.0,thefoot01_goodplus,9011.0,9016.0,4.0,False,video,hrc_by_quality
9.0,252.0,113.0,walkwayever7_poorminus,9050.0,9016.0,1.0,False,video,hrc_by_quality
9.0,224.0,113.0,parrot_poorminus,9049.0,9016.0,2.0,False,video,hrc_by_quality
9.0,221.0,110.0,thefoot01_poorplus,9004.0,9016.0,3.0,False,video,hrc_by_quality
9.0,251.0,113.0,radiointro1_poorminus,9048.0,9016.0,2.0,False,video,hrc_by_quality
9.0,226.0,114.0,horses_goodplus,9010.0,9016.0,4.0,False,video,hrc_by_quality
9.0,224.0,114.0,parrot_goodplus,9009.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,114.0,thefoot01_goodplus,9011.0,9016.0,5.0,False,video,hrc_by_quality
9.0,225.0,114.0,walkwaybver4_goodplus,9008.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,110.0,thefoot01_poorplus,9004.0,9016.0,3.0,False,video,hrc_by_quality
9.0,223.0,110.0,walkwayever4_poorplus,9006.0,9016.0,2.0,False,video,hrc_by_quality
9.0,222.0,110.0,nightlights2_poorplus,9005.0,9016.0,3.0,False,video,hrc_by_quality
9.0,224.0,110.0,parrot_poorplus,9007.0,9016.0,3.0,False,video,hrc_by_quality
9.0,261.0,110.0,flamenco11_poorplus,9060.0,9016.0,4.0,False,video,hrc_by_quality
9.0,280.0,112.0,questionassaultm3ver4_goodminus,9079.0,9016.0,4.0,False,video,hrc_by_quality
9.0,268.0,114.0,mrfins1_goodplus,9067.0,9016.0,4.0,False,video,hrc_by_quality
9.0,266.0,111.0,walkwaybver2_original,9065.0,9016.0,4.0,False,video,hrc_by_quality
9.0,275.0,113.0,mrfins4_poorminus,9074.0,9016.0,2.0,False,video,hrc_by_quality
9.0,236.0,112.0,flamenco7_goodminus,9026.0,9016.0,5.0,False,video,hrc_by_quality
9.0,233.0,111.0,rosepath_original,9021.0,9016.0,4.0,False,video,hrc_by_quality
9.0,229.0,110.0,bluespruce2a_poorplus,9014.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,112.0,rosepath_goodminus,9019.0,9016.0,5.0,False,video,hrc_by_quality
9.0,242.0,110.0,mallfountains_poorplus,9037.0,9016.0,2.0,False,video,hrc_by_quality
9.0,232.0,112.0,aspen_goodminus,9018.0,9016.0,4.0,False,video,hrc_by_quality
9.0,276.0,113.0,walkwayever8_poorminus,9075.0,9016.0,1.0,False,video,hrc_by_quality
9.0,238.0,110.0,flamenco10_poorplus,9028.0,9016.0,4.0,False,video,hrc_by_quality
9.0,272.0,110.0,walkwayever5_poorplus,9071.0,9016.0,4.0,False,video,hrc_by_quality
9.0,279.0,113.0,lion_poorminus,9078.0,9016.0,2.0,False,video,hrc_by_quality
9.0,228.0,114.0,redkayak_goodplus,9034.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,113.0,thefoot01_poorminus,9016.0,9016.0,2.0,False,video,hrc_by_quality
9.0,237.0,111.0,questionassaultf2ver1_original,9027.0,9016.0,5.0,False,video,hrc_by_quality
9.0,257.0,111.0,snowfall5a_original,9056.0,9016.0,4.0,False,video,hrc_by_quality
9.0,235.0,111.0,twostreamseasy_original,9024.0,9016.0,5.0,False,video,hrc_by_quality
9.0,224.0,111.0,parrot_original,9030.0,9016.0,4.0,False,video,hrc_by_quality
9.0,263.0,114.0,flamenco5_goodplus,9062.0,9016.0,5.0,False,video,hrc_by_quality
9.0,273.0,111.0,radiointro2_original,9072.0,9016.0,5.0,False,video,hrc_by_quality
9.0,241.0,114.0,duckfeed_goodplus,9033.0,9016.0,5.0,False,video,hrc_by_quality
9.0,281.0,111.0,questionassaultf2ver3_original,9080.0,9016.0,4.0,False,video,hrc_by_quality
9.0,228.0,111.0,redkayak_original,9013.0,9016.0,4.0,False,video,hrc_by_quality
9.0,221.0,113.0,thefoot01_poorminus,9016.0,9016.0,3.0,False,video,hrc_by_quality
9.0,233.0,112.0,rosepath_goodminus,9019.0,9016.0,5.0,False,video,hrc_by_quality
9.0,250.0,111.0,flamenco1_original,9047.0,9016.0,5.0,False,video,hrc_by_quality
9.0,233.0,113.0,rosepath_poorminus,9032.0,9016.0,3.0,False,video,hrc_by_quality
9.0,227.0,114.0,flamenco4_goodplus,9012.0,9016.0,4.0,False,video,hrc_by_quality
9.0,234.0,113.0,questioncarm1ver1_poorminus,9023.0,9016.0,2.0,False,video,hrc_by_quality
9.0,243.0,113.0,westwindeasy_poorminus,9038.0,9016.0,2.0,False,video,hrc_by_quality
9.0,269.0,112.0,walkwaybver8_goodminus,9068.0,9016.0,4.0,False,video,hrc_by_quality
9.0,267.0,110.0,questioncarf2ver2_poorplus,9066.0,9016.0,3.0,False,video,hrc_by_quality
9.0,282.0,110.0,bluespruce1e_poorplus,9081.0,9016.0,3.0,False,video,hrc_by_quality
9.0,228.0,110.0,redkayak_poorplus,9036.0,9016.0,3.0,False,video,hrc_by_quality
9.0,260.0,113.0,flamenco14_poorminus,9059.0,9016.0,3.0,False,video,hrc_by_quality
9.0,233.0,114.0,rosepath_goodplus,9025.0,9016.0,5.0,False,video,hrc_by_quality
9.0,274.0,111.0,flamenco2_original,9073.0,9016.0,5.0,False,video,hrc_by_quality
9.0,277.0,111.0,bikepark_original,9076.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,112.0,thefoot01_goodminus,9041.0,9016.0,4.0,False,video,hrc_by_quality
9.0,248.0,114.0,questionassaultf3ver3_goodplus,9044.0,9016.0,5.0,False,video,hrc_by_quality
9.0,231.0,113.0,zoocuts_poorminus,9017.0,9016.0,3.0,False,video,hrc_by_quality
9.0,240.0,113.0,flamenco13_poorminus,9031.0,9016.0,3.0,False,video,hrc_by_quality
9.0,278.0,113.0,bluespruce3a_poorminus,9077.0,9016.0,2.0,False,video,hrc_by_quality
9.0,271.0,112.0,aspenwalk_goodminus,9070.0,9016.0,4.0,False,video,hrc_by_quality
9.0,265.0,113.0,questioncarm1ver3_poorminus,9064.0,9016.0,2.0,False,video,hrc_by_quality
9.0,255.0,112.0,westwind_goodminus,9054.0,9016.0,4.0,False,video,hrc_by_quality
9.0,258.0,114.0,rainbo2a_goodplus,9057.0,9016.0,5.0,False,video,hrc_by_quality
9.0,228.0,113.0,redkayak_poorminus,9045.0,9016.0,3.0,False,video,hrc_by_quality
9.0,233.0,113.0,rosepath_poorminus,9032.0,9016.0,4.0,False,video,hrc_by_quality
9.0,228.0,112.0,redkayak_goodminus,9020.0,9016.0,5.0,False,video,hrc_by_quality
9.0,256.0,114.0,questionassaultf3ver4_goodplus,9055.0,9016.0,4.0,False,video,hrc_by_quality
9.0,270.0,114.0,walkwaybver5_goodplus,9069.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,111.0,thefoot01_original,9022.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,111.0,thefoot01_original,9022.0,9016.0,5.0,False,video,hrc_by_quality
9.0,239.0,110.0,questioncarf1ver5_poorplus,9029.0,9016.0,3.0,False,video,hrc_by_quality
9.0,230.0,111.0,denver_original,9015.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,110.0,rosepath_poorplus,9035.0,9016.0,4.0,False,video,hrc_by_quality
9.0,283.0,112.0,flamenco8_goodminus,9082.0,9016.0,5.0,False,video,hrc_by_quality
9.0,249.0,112.0,questionassaultm3ver1_goodminus,9046.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,114.0,rosepath_goodplus,9025.0,9016.0,5.0,False,video,hrc_by_quality
9.0,264.0,110.0,mrfins3_poorplus,9063.0,9016.0,2.0,False,video,hrc_by_quality
9.0,246.0,114.0,tulip1e_goodplus,9042.0,9016.0,5.0,False,video,hrc_by_quality
9.0,233.0,111.0,rosepath_original,9021.0,9016.0,4.0,False,video,hrc_by_quality
9.0,244.0,112.0,stream_goodminus,9039.0,9016.0,4.0,False,video,hrc_by_quality
9.0,247.0,111.0,snowmnt_original,9043.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,112.0,thefoot01_goodminus,9041.0,9016.0,4.0,False,video,hrc_by_quality
9.0,262.0,112.0,mrfins2_goodminus,9061.0,9016.0,4.0,False,video,hrc_by_quality
9.0,284.0,110.0,crane_poorplus,9083.0,9016.0,4.0,False,video,hrc_by_quality
9.0,259.0,114.0,halftimemusic_goodplus,9058.0,9016.0,5.0,False,video,hrc_by_quality
9.0,245.0,111.0,walkwaybver1_original,9040.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,110.0,rosepath_poorplus,9035.0,9016.0,4.0,False,video,hrc_by_quality
9.0,254.0,112.0,nightlights1_goodminus,9053.0,9016.0,4.0,False,video,hrc_by_quality
9.0,253.0,112.0,walkwaybver7_goodminus,9052.0,9016.0,4.0,False,video,hrc_by_quality
9.0,224.0,112.0,parrot_goodminus,9051.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,114.0,thefoot01_goodplus,9011.0,9016.0,5.0,False,video,hrc_by_quality
9.0,251.0,113.0,radiointro1_poorminus,9048.0,9016.0,3.0,False,video,hrc_by_quality
9.0,221.0,110.0,thefoot01_poorplus,9004.0,9016.0,2.0,False,video,hrc_by_quality
9.0,252.0,113.0,walkwayever7_poorminus,9050.0,9016.0,1.0,False,video,hrc_by_quality
9.0,224.0,113.0,parrot_poorminus,9049.0,9016.0,2.0,False,video,hrc_by_quality
9.0,224.0,114.0,parrot_goodplus,9009.0,9016.0,5.0,False,video,hrc_by_quality
9.0,226.0,114.0,horses_goodplus,9010.0,9016.0,5.0,False,video,hrc_by_quality
9.0,221.0,114.0,thefoot01_goodplus,9011.0,9016.0,5.0,False,video,hrc_by_quality
9.0,225.0,114.0,walkwaybver4_goodplus,9008.0,9016.0,5.0,False,video,hrc_by_quality
9.0,222.0,110.0,nightlights2_poorplus,9005.0,9016.0,3.0,False,video,hrc_by_quality
9.0,224.0,110.0,parrot_poorplus,9007.0,9016.0,3.0,False,video,hrc_by_quality
9.0,223.0,110.0,walkwayever4_poorplus,9006.0,9016.0,2.0,False,video,hrc_by_quality
9.0,221.0,110.0,thefoot01_poorplus,9004.0,9016.0,3.0,False,video,hrc_by_quality
9.0,314.0,112.0,questioncarf1ver1_goodminus,9113.0,9016.0,5.0,False,video,hrc_by_quality
9.0,303.0,112.0,flamenco9_goodminus,9102.0,9016.0,5.0,False,video,hrc_by_quality
9.0,297.0,110.0,stadpancheer_poorplus,9096.0,9016.0,3.0,False,video,hrc_by_quality
9.0,312.0,110.0,parksquirrel_poorplus,9111.0,9016.0,3.0,False,video,hrc_by_quality
9.0,245.0,111.0,walkwaybver1_original,9040.0,9016.0,4.0,False,video,hrc_by_quality
9.0,296.0,111.0,speedbag_original,9095.0,9016.0,5.0,False,video,hrc_by_quality
9.0,236.0,112.0,flamenco7_goodminus,9026.0,9016.0,5.0,False,video,hrc_by_quality
9.0,294.0,112.0,cropdusters2_goodminus,9093.0,9016.0,4.0,False,video,hrc_by_quality
9.0,240.0,113.0,flamenco13_poorminus,9031.0,9016.0,3.0,False,video,hrc_by_quality
9.0,290.0,112.0,snowfall3a_goodminus,9089.0,9016.0,5.0,False,video,hrc_by_quality
9.0,228.0,113.0,redkayak_poorminus,9045.0,9016.0,4.0,False,video,hrc_by_quality
9.0,244.0,112.0,stream_goodminus,9039.0,9016.0,5.0,False,video,hrc_by_quality
9.0,242.0,110.0,mallfountains_poorplus,9037.0,9016.0,3.0,False,video,hrc_by_quality
9.0,241.0,114.0,duckfeed_goodplus,9033.0,9016.0,5.0,False,video,hrc_by_quality
9.0,233.0,114.0,rosepath_goodplus,9025.0,9016.0,5.0,False,video,hrc_by_quality
9.0,228.0,110.0,redkayak_poorplus,9036.0,9016.0,4.0,False,video,hrc_by_quality
9.0,233.0,111.0,rosepath_original,9021.0,9016.0,4.0,False,video,hrc_by_quality
9.0,310.0,114.0,walkwaybver6_goodplus,9109.0,9016.0,5.0,False,video,hrc_by_quality
9.0,292.0,114.0,cropdusters1_goodplus,9091.0,9016.0,4.0,False,video,hrc_by_quality
9.0,248.0,114.0,questionassaultf3ver3_goodplus,9044.0,9016.0,4.0,False,video,hrc_by_quality
9.0,221.0,113.0,thefoot01_poorminus,9016.0,9016.0,2.0,False,video,hrc_by_quality
9.0,304.0,113.0,mallmusic_poorminus,9103.0,9016.0,2.0,False,video,hrc_by_quality
9.0,221.0,111.0,thefoot01_original,9022.0,9016.0,5.0,False,video,hrc_by_quality
9.0,237.0,111.0,questionassaultf2ver1_original,9027.0,9016.0,5.0,False,video,hrc_by_quality
9.0,293.0,112.0,foxandbird3_goodminus,9092.0,9016.0,5.0,False,video,hrc_by_quality
9.0,309.0,111.0,thecloud_original,9108.0,9016.0,5.0,False,video,hrc_by_quality
